InvoiceNo,Date,StoreID,ProductID,Category,Quantity,UnitPrice,Discount,CostPerUnit,CustomerType,PaymentMode
INV1006127,14-09-2025 06:18,STR012,PRD0081,Shoes,7,2557.66,20,1282.05,New,Card
INV1006128,23-07-2025 04:26,STR020,PRD0043,Accessories,1,4709.34,0,603.53,Returning,Cash
INV1006129,03-10-2024 04:04,STR049,PRD0030,Clothing,3,762.58,5,1404.98,Returning,Card
INV1006130,22-04-2025 21:08,STR010,PRD0072,Accessories,5,4392.63,30,2148.42,Returning,Digital
INV1006131,27-07-2025 01:46,STR003,PRD0066,Accessories,5,1005.26,5,1826.35,Returning,Card
INV1006132,21-09-2025 03:57,STR004,PRD0015,Clothing,4,998.65,0,1219.93,Returning,Cash
INV1006133,15-03-2025 19:45,STR015,PRD0100,Shoes,1,7937.32,0,1856.09,Returning,Digital
INV1006134,04-04-2024 00:02,STR006,PRD0001,Clothing,4,3057.19,10,1242.47,Returning,Cash
INV1006135,17-10-2025 08:35,STR027,PRD0044,Accessories,7,3760,5,597.86,New,Digital
INV1006136,24-01-2025 22:27,STR035,PRD0096,Shoes,2,4551.72,5,981.47,New,Digital
INV1006137,02-02-2025 06:17,STR011,PRD0021,Clothing,7,1304.38,25,1545.4,New,Digital
INV1006138,05-01-2024 05:39,STR037,PRD0030,Clothing,1,2097.56,0,1265.18,New,Card
INV1006139,31-12-2023 21:08,STR046,PRD0109,Shoes,7,1319.39,10,1029.52,New,Digital
INV1006140,12-10-2024 07:38,STR021,PRD0089,Shoes,10,6636.65,30,303.55,Returning,Card
INV1006141,30-06-2025 21:42,STR008,PRD0089,Shoes,5,7946.66,10,290.97,New,Cash
INV1006142,08-05-2025 01:45,STR031,PRD0018,Clothing,2,1522.91,10,1199.17,Returning,Card
INV1006143,18-10-2025 18:00,STR007,PRD0097,Shoes,7,7509.48,5,2192.46,Returning,Card
INV1006144,15-04-2024 22:54,STR041,PRD0088,Shoes,3,5724.23,0,1279.2,Returning,Card
INV1006145,07-12-2024 07:57,STR038,PRD0092,Shoes,6,7984.95,0,1281.04,Returning,Digital
INV1006146,11-04-2025 06:48,STR001,PRD0023,Clothing,3,2965.25,25,737.38,Returning,Card
INV1006147,08-02-2025 20:18,STR008,PRD0020,Clothing,6,1021.41,10,128.18,Returning,Digital
INV1006148,17-08-2024 20:05,STR015,PRD0034,Clothing,2,1260.99,0,1998.64,Returning,Cash
INV1006149,22-04-2025 02:16,STR001,PRD0081,Shoes,3,5511.29,10,1267.26,Returning,Digital
INV1006150,07-02-2024 04:32,STR039,PRD0101,Shoes,3,7088.55,0,145.4,New,Cash
INV1006151,22-06-2024 22:24,STR018,PRD0039,Clothing,4,1069.14,0,1722.21,Returning,Digital
INV1006152,02-10-2024 04:29,STR048,PRD0002,Clothing,7,1774.46,0,142.49,Returning,Cash
INV1006153,20-12-2024 06:28,STR014,PRD0012,Clothing,5,2411.57,10,1128.09,New,Cash
INV1006154,13-02-2025 22:31,STR015,PRD0057,Accessories,1,5986.08,15,383.88,New,Digital
INV1006155,17-12-2023 05:33,STR044,PRD0051,Accessories,7,508.34,15,922.92,Returning,Digital
INV1006156,23-04-2025 01:40,STR043,PRD0075,Accessories,2,1238.92,5,1344.2,Returning,Cash
INV1006157,30-10-2025 01:35,STR004,PRD0062,Accessories,4,3496.2,15,1062.18,New,Digital
INV1006158,01-09-2024 03:00,STR028,PRD0100,Shoes,5,7951.22,5,1660.18,Returning,Card
INV1006159,05-12-2024 06:15,STR004,PRD0012,Clothing,4,3815.62,0,1151.15,Returning,Card
INV1006160,10-05-2024 18:49,STR023,PRD0009,Clothing,2,2465.04,15,900.33,New,Card
INV1006161,21-01-2024 04:17,STR010,PRD0052,Accessories,4,1199.58,5,422.87,Returning,Digital
INV1006162,08-08-2024 02:21,STR031,PRD0018,Clothing,3,4469.12,15,1462.63,Returning,Card
INV1006163,12-07-2025 05:06,STR016,PRD0029,Clothing,2,1103.34,0,1591.31,Returning,Cash
INV1006164,18-12-2024 07:49,STR002,PRD0108,Shoes,6,1055.6,25,992.82,Returning,Cash
INV1006165,06-11-2024 02:30,STR048,PRD0083,Shoes,4,6037.99,0,1386.64,New,Cash
INV1006166,08-02-2025 04:38,STR018,PRD0055,Accessories,4,3966.21,0,1079.77,Returning,Digital
INV1006167,02-11-2025 02:07,STR025,PRD0012,Clothing,5,2881.4,0,934.1,Returning,Cash
INV1006168,26-11-2024 06:43,STR002,PRD0086,Shoes,4,1353.33,5,428.19,Returning,Cash
INV1006169,27-09-2025 04:32,STR042,PRD0010,Clothing,3,1295.62,0,129.4,Returning,Digital
INV1006170,01-05-2024 18:49,STR039,PRD0087,Shoes,2,1372.67,0,1844.91,Returning,Digital
INV1006171,07-12-2023 18:23,STR040,PRD0031,Clothing,3,4056.84,5,1445.58,Returning,Digital
INV1006172,06-03-2025 21:09,STR033,PRD0076,Accessories,4,4605.73,10,947.91,Returning,Card
INV1006173,04-03-2024 18:15,STR048,PRD0096,Shoes,3,5770.97,0,868.1,Returning,Card
INV1006174,26-08-2024 04:40,STR003,PRD0062,Accessories,4,1526,10,1459.5,Returning,Cash
INV1006175,20-07-2025 02:35,STR020,PRD0089,Shoes,6,1373.22,25,325.08,Returning,Cash
INV1006176,12-11-2025 22:31,STR009,PRD0106,Shoes,5,3496.23,20,1207.32,Returning,Digital
INV1006177,19-04-2024 23:36,STR017,PRD0012,Clothing,3,4517.2,10,1167.2,Returning,Card
INV1006178,01-12-2023 23:07,STR007,PRD0031,Clothing,3,1449.86,10,1430.84,New,Card
INV1006179,24-01-2025 01:25,STR045,PRD0032,Clothing,4,2716.91,10,1749.26,Returning,Digital
INV1006180,23-04-2024 19:32,STR014,PRD0095,Shoes,1,7055.81,0,240.66,New,Card
INV1006181,28-03-2025 03:16,STR002,PRD0074,Accessories,1,5627.96,0,743.29,Returning,Cash
INV1006182,31-07-2025 19:20,STR039,PRD0084,Shoes,4,6726.01,15,1580.67,Returning,Digital
INV1006183,25-04-2025 20:15,STR028,PRD0106,Shoes,5,7486.42,20,1139.51,Returning,Digital
INV1006184,16-06-2024 06:00,STR047,PRD0065,Accessories,5,6467.6,0,1732.45,Returning,Digital
INV1006185,26-11-2024 02:13,STR016,PRD0114,Shoes,5,7586.81,5,440.4,Returning,Card
INV1006186,13-08-2024 21:50,STR036,PRD0064,Accessories,1,5818.02,0,1220.57,Returning,Digital
INV1006187,25-08-2024 18:24,STR034,PRD0093,Shoes,5,7892.15,0,1747.24,New,Digital
INV1006188,05-12-2024 21:49,STR002,PRD0113,Shoes,3,1845.69,5,857.88,New,Card
INV1006189,04-01-2025 21:21,STR035,PRD0074,Accessories,5,5635.83,0,795.58,Returning,Card
INV1006190,08-03-2024 21:43,STR023,PRD0098,Shoes,3,4468.37,5,1068.44,Returning,Card
INV1006191,31-05-2024 04:28,STR022,PRD0036,Clothing,1,1959.64,5,1112.75,Returning,Cash
INV1006192,02-02-2024 08:10,STR017,PRD0045,Accessories,4,6919.02,10,207.14,Returning,Cash
INV1006193,03-10-2025 22:39,STR046,PRD0038,Clothing,4,1876.58,0,1236.38,Returning,Card
INV1006194,18-03-2024 18:56,STR046,PRD0045,Accessories,1,4864.76,0,206.23,Returning,Cash
INV1006195,20-01-2025 18:04,STR014,PRD0106,Shoes,5,5411.33,20,1525.69,Returning,Cash
INV1006196,07-10-2025 21:58,STR049,PRD0076,Accessories,3,7881.9,0,1014.94,New,Digital
INV1006197,20-11-2025 04:05,STR035,PRD0066,Accessories,5,8174.25,10,1440.72,Returning,Card
INV1006198,17-09-2025 21:30,STR048,PRD0041,Accessories,2,4579.53,0,1452.07,Returning,Card
INV1006199,17-07-2024 04:30,STR041,PRD0005,Clothing,4,4600.94,5,1547.84,New,Card
INV1006200,27-01-2025 01:31,STR040,PRD0090,Shoes,2,6995.87,5,154.27,New,Digital
INV1006201,20-12-2023 19:24,STR037,PRD0091,Shoes,3,5710.85,0,253.29,New,Digital
INV1006202,21-10-2025 01:24,STR015,PRD0096,Shoes,3,1442.47,10,913.11,Returning,Cash
INV1006203,27-03-2024 07:23,STR023,PRD0031,Clothing,1,3852.46,0,1320.07,New,Digital
INV1006204,07-01-2024 01:24,STR010,PRD0049,Accessories,8,2313.48,20,1134.76,Returning,Card
INV1006205,12-09-2024 19:41,STR036,PRD0037,Clothing,3,2384.6,0,1988.46,Returning,Cash
INV1006206,10-07-2024 04:59,STR027,PRD0051,Accessories,1,8785.83,0,698.26,New,Card
INV1006207,08-08-2024 19:15,STR006,PRD0037,Clothing,1,3043.51,5,1884.03,Returning,Card
INV1006208,05-03-2024 05:52,STR009,PRD0060,Accessories,3,1071.88,20,773.62,Returning,Card
INV1006209,01-07-2024 21:53,STR048,PRD0069,Accessories,3,5735.45,5,598.71,New,Cash
INV1006210,05-01-2025 04:14,STR029,PRD0094,Shoes,4,1551.86,15,1009.58,Returning,Cash
INV1006211,19-02-2025 20:08,STR022,PRD0059,Accessories,5,1377.12,25,465.3,Returning,Cash
INV1006212,30-03-2024 20:52,STR045,PRD0084,Shoes,3,6696.91,5,1834.71,Returning,Card
INV1006213,02-07-2024 00:55,STR022,PRD0046,Accessories,3,2922.43,0,606.87,Returning,Card
INV1006214,06-11-2025 23:38,STR043,PRD0090,Shoes,5,7565.46,0,172.17,New,Cash
INV1006215,23-12-2023 23:55,STR010,PRD0032,Clothing,8,2155.46,20,1636.36,Returning,Card
INV1006216,04-09-2024 19:44,STR017,PRD0093,Shoes,2,7953.86,15,1467.57,Returning,Digital
INV1006217,05-03-2025 00:25,STR039,PRD0074,Accessories,1,5017.03,5,752.62,New,Card
INV1006218,28-06-2025 21:32,STR046,PRD0054,Accessories,6,9164.2,10,2234.4,Returning,Card
INV1006219,10-11-2025 07:37,STR035,PRD0087,Shoes,5,7543.45,10,1906.42,Returning,Digital
INV1006220,03-07-2025 01:55,STR039,PRD0081,Shoes,4,2117.17,10,940.92,New,Cash
INV1006221,02-09-2024 18:12,STR001,PRD0014,Clothing,5,4573.08,20,418.4,New,Card
INV1006222,29-12-2024 00:58,STR044,PRD0020,Clothing,5,3719.57,0,121.64,Returning,Digital
INV1006223,15-09-2025 00:09,STR010,PRD0083,Shoes,3,7389.85,0,1127.87,Returning,Card
INV1006224,02-12-2023 06:33,STR043,PRD0037,Clothing,8,2753.83,15,1713.26,Returning,Cash
INV1006225,27-09-2024 05:54,STR002,PRD0017,Clothing,3,2899.3,0,533.42,Returning,Digital
INV1006226,19-04-2025 04:12,STR019,PRD0111,Shoes,1,2064.12,0,1910.78,New,Digital
INV1006227,19-09-2024 06:42,STR012,PRD0085,Shoes,3,2762.33,5,741,Returning,Card
INV1006228,24-08-2025 01:00,STR021,PRD0063,Accessories,1,2461.99,0,1244.89,Returning,Cash
INV1006229,30-05-2025 04:39,STR009,PRD0011,Clothing,1,4209.78,5,477.82,Returning,Cash
INV1006230,07-09-2025 08:24,STR012,PRD0020,Clothing,4,1710.84,0,119.18,Returning,Digital
INV1006231,01-12-2023 03:23,STR035,PRD0113,Shoes,4,7193.04,5,865.94,Returning,Cash
INV1006232,18-05-2024 06:35,STR024,PRD0042,Accessories,1,3852.32,5,182.49,Returning,Digital
INV1006233,18-07-2025 18:54,STR009,PRD0085,Shoes,1,1721.15,0,990.68,Returning,Digital
INV1006234,01-09-2024 19:17,STR001,PRD0066,Accessories,2,3898.65,5,1672.94,New,Digital
INV1006235,26-03-2024 01:48,STR025,PRD0036,Clothing,1,4896.39,0,1091.26,New,Cash
INV1006236,22-01-2024 18:41,STR043,PRD0092,Shoes,1,7056.3,5,1418.75,New,Digital
INV1006237,04-07-2025 04:23,STR011,PRD0093,Shoes,1,7795.73,0,1804.91,Returning,Card
INV1006238,09-10-2024 17:51,STR033,PRD0115,Shoes,2,1666.73,5,2186.89,Returning,Digital
INV1006239,15-02-2024 03:32,STR040,PRD0011,Clothing,5,2266.54,10,431.52,New,Cash
INV1006240,29-09-2025 05:51,STR006,PRD0001,Clothing,4,1978.81,10,1304.09,Returning,Digital
INV1006241,19-09-2025 03:21,STR042,PRD0111,Shoes,1,2577.05,0,1639.69,Returning,Cash
INV1006242,24-07-2024 18:22,STR030,PRD0078,Accessories,1,7945.24,5,1115.19,Returning,Card
INV1006243,16-03-2024 07:07,STR049,PRD0014,Clothing,6,986.11,20,435.05,Returning,Cash
INV1006244,24-09-2024 04:37,STR019,PRD0015,Clothing,5,4746.02,20,1068.48,Returning,Digital
INV1006245,21-08-2025 18:20,STR027,PRD0034,Clothing,1,3490.34,0,1855.71,Returning,Cash
INV1006246,14-09-2025 05:22,STR012,PRD0091,Shoes,3,4362.45,0,300.12,Returning,Cash
INV1006247,11-12-2024 23:06,STR047,PRD0090,Shoes,6,1709.16,10,207.96,Returning,Card
INV1006248,12-08-2025 22:31,STR005,PRD0115,Shoes,3,7859.07,15,1807.52,Returning,Cash
INV1006249,13-06-2024 21:21,STR002,PRD0045,Accessories,3,9779.22,0,246.63,New,Digital
INV1006250,30-12-2024 02:07,STR038,PRD0059,Accessories,6,8116.53,0,403.6,Returning,Card
INV1006251,13-04-2024 02:24,STR004,PRD0092,Shoes,4,5639.88,15,1493.42,New,Cash
INV1006252,06-05-2025 03:56,STR026,PRD0097,Shoes,3,1464.74,15,2282.76,Returning,Cash
INV1006253,15-08-2024 01:47,STR028,PRD0096,Shoes,7,5497.84,15,714.83,Returning,Card
INV1006254,13-11-2025 01:15,STR019,PRD0043,Accessories,4,8337.84,5,585.97,Returning,Card
INV1006255,29-03-2025 20:17,STR048,PRD0056,Accessories,4,3220.81,10,1396.08,Returning,Card
INV1006256,07-07-2024 21:14,STR021,PRD0106,Shoes,6,2555.55,30,1196.91,New,Card
INV1006257,19-03-2024 18:25,STR027,PRD0077,Accessories,1,4700.94,0,1844.9,Returning,Digital
INV1006258,10-08-2024 23:19,STR033,PRD0044,Accessories,3,6969.63,0,531.12,Returning,Cash
INV1006259,12-08-2025 07:03,STR004,PRD0044,Accessories,1,5510,0,612.97,Returning,Card
INV1006260,25-12-2023 22:36,STR017,PRD0090,Shoes,7,2554.61,0,197.53,Returning,Cash
INV1006261,25-05-2024 06:13,STR024,PRD0036,Clothing,2,1940.79,10,1043.35,Returning,Digital
INV1006262,23-08-2024 07:48,STR045,PRD0074,Accessories,1,8578.08,5,817.67,Returning,Cash
INV1006263,18-09-2024 20:08,STR037,PRD0043,Accessories,3,6771.83,30,616.19,Returning,Card
INV1006264,24-06-2025 06:35,STR018,PRD0079,Accessories,2,8622.66,0,681.35,Returning,Card
INV1006265,02-06-2025 02:33,STR044,PRD0049,Accessories,1,7188.56,5,1081.37,Returning,Digital
INV1006266,02-05-2024 22:46,STR001,PRD0093,Shoes,1,7921.2,5,1746.08,New,Digital
INV1006267,06-03-2024 19:07,STR033,PRD0076,Accessories,2,7360.08,0,777.55,Returning,Digital
INV1006268,20-11-2023 18:39,STR024,PRD0050,Accessories,7,2460.75,20,834.08,New,Card
INV1006269,03-10-2025 08:20,STR003,PRD0011,Clothing,4,2067.83,0,581.8,Returning,Card
INV1006270,22-06-2024 23:19,STR006,PRD0034,Clothing,5,4692.71,20,2319.77,Returning,Digital
INV1006271,02-03-2025 22:24,STR040,PRD0050,Accessories,3,8176.24,5,751.47,Returning,Digital
INV1006272,08-03-2025 23:59,STR028,PRD0105,Shoes,7,3420.46,15,652.48,New,Card
INV1006273,26-01-2025 03:32,STR022,PRD0066,Accessories,7,4102.69,0,1541.41,Returning,Card
INV1006274,09-07-2024 21:58,STR012,PRD0036,Clothing,3,4511.96,20,1214.4,Returning,Digital
INV1006275,12-04-2025 03:29,STR021,PRD0011,Clothing,3,2050.97,5,450.6,Returning,Cash
INV1006276,16-01-2024 18:43,STR032,PRD0095,Shoes,3,2353.85,5,238.31,Returning,Digital
INV1006277,16-06-2024 23:39,STR003,PRD0048,Accessories,5,2382.78,0,690.09,Returning,Cash
INV1006278,07-08-2025 05:36,STR044,PRD0095,Shoes,5,6612.78,20,235.14,Returning,Card
INV1006279,24-09-2024 02:30,STR041,PRD0087,Shoes,2,3627.89,0,2004.3,Returning,Digital
INV1006280,16-12-2023 21:34,STR043,PRD0048,Accessories,4,8601.04,0,729.08,New,Digital
INV1006281,23-08-2025 19:45,STR026,PRD0023,Clothing,3,1146.4,10,626.59,Returning,Digital
INV1006282,11-12-2024 08:23,STR022,PRD0056,Accessories,4,4362.13,10,1122.39,Returning,Card
INV1006283,15-01-2025 18:56,STR011,PRD0101,Shoes,4,5597.16,10,117.6,Returning,Card
INV1006284,28-04-2024 20:05,STR048,PRD0061,Accessories,3,6398.64,0,1914.1,Returning,Digital
INV1006285,02-11-2024 05:08,STR013,PRD0033,Clothing,4,4374.7,0,1155.59,Returning,Cash
INV1006286,02-02-2024 18:17,STR046,PRD0024,Clothing,4,2402.09,5,363.98,Returning,Card
INV1006287,05-04-2025 17:54,STR005,PRD0072,Accessories,4,2669.29,15,1906.19,Returning,Card
INV1006288,01-08-2024 04:33,STR049,PRD0054,Accessories,3,9703.55,0,1510.83,New,Digital
INV1006289,31-12-2024 03:05,STR006,PRD0077,Accessories,7,5494.95,0,1869.31,Returning,Card
INV1006290,05-06-2024 18:14,STR039,PRD0047,Accessories,3,4341.92,0,300.31,Returning,Card
INV1006291,10-08-2024 18:31,STR025,PRD0028,Clothing,3,2998.86,0,301.46,New,Card
INV1006292,23-11-2023 23:52,STR026,PRD0052,Accessories,5,6468.5,0,594.92,New,Digital
INV1006293,13-09-2024 06:12,STR006,PRD0081,Shoes,3,6624.45,25,1298.18,Returning,Digital
INV1006294,17-10-2025 03:13,STR021,PRD0109,Shoes,13,5497.93,30,1114,Returning,Digital
INV1006295,16-07-2025 21:12,STR017,PRD0101,Shoes,2,5989.85,0,100.06,New,Cash
INV1006296,01-11-2024 03:58,STR039,PRD0077,Accessories,8,7655.22,10,1807.1,Returning,Card
INV1006297,11-02-2025 08:31,STR048,PRD0113,Shoes,3,6403.59,20,850.68,Returning,Card
INV1006298,16-11-2024 06:23,STR039,PRD0042,Accessories,6,1582.62,0,155.26,Returning,Card
INV1006299,03-05-2025 07:45,STR028,PRD0030,Clothing,2,2455.51,0,1021.11,Returning,Card
INV1006300,11-06-2024 07:15,STR028,PRD0030,Clothing,2,4456.02,0,1483.24,Returning,Card
INV1006301,29-08-2025 07:43,STR026,PRD0074,Accessories,1,7711.56,0,651.39,Returning,Cash
INV1006302,26-04-2024 02:51,STR046,PRD0032,Clothing,2,1717.11,15,1260.23,Returning,Card
INV1006303,19-02-2025 19:29,STR008,PRD0110,Shoes,1,2518.05,0,2153.09,Returning,Card
INV1006304,14-12-2024 01:51,STR009,PRD0105,Shoes,7,1295.8,5,640.94,Returning,Card
INV1006305,24-10-2025 23:36,STR029,PRD0005,Clothing,2,1139.1,5,1350.74,Returning,Cash
INV1006306,10-10-2025 03:04,STR038,PRD0090,Shoes,4,1200.68,15,153.87,Returning,Cash
INV1006307,27-11-2024 04:39,STR042,PRD0042,Accessories,3,9843.89,0,193.51,Returning,Cash
INV1006308,11-01-2025 03:45,STR042,PRD0083,Shoes,1,6840.64,0,1068.67,Returning,Card
INV1006309,31-01-2025 01:58,STR012,PRD0025,Clothing,2,596.9,5,2218.37,Returning,Cash
INV1006310,24-08-2024 19:42,STR039,PRD0006,Clothing,3,1389.77,10,1124.46,Returning,Card
INV1006311,09-06-2025 23:32,STR047,PRD0068,Accessories,1,7534.51,0,146.47,Returning,Card
INV1006312,26-01-2024 07:59,STR034,PRD0093,Shoes,5,4819.76,0,1426.99,Returning,Card
INV1006313,17-08-2024 00:04,STR029,PRD0030,Clothing,4,1373.3,10,1398.02,Returning,Card
INV1006314,04-12-2023 21:37,STR014,PRD0007,Clothing,6,4966.9,0,1967.36,New,Card
INV1006315,09-05-2024 23:23,STR018,PRD0030,Clothing,2,2784.08,5,1168.1,New,Cash
INV1006316,28-07-2024 23:20,STR048,PRD0097,Shoes,5,3226.84,0,1871.78,Returning,Card
INV1006317,04-01-2024 23:29,STR012,PRD0013,Clothing,6,711.45,20,136.37,Returning,Card
INV1006318,07-05-2025 06:33,STR048,PRD0066,Accessories,4,6023.63,20,1405.87,Returning,Digital
INV1006319,03-07-2024 02:54,STR002,PRD0099,Shoes,4,5951.55,10,1842.05,Returning,Card
INV1006320,29-11-2023 18:35,STR024,PRD0099,Shoes,7,3505.9,25,2149.38,Returning,Card
INV1006321,12-05-2025 08:20,STR016,PRD0078,Accessories,3,9809.35,0,1069.09,Returning,Cash
INV1006322,29-11-2023 08:26,STR013,PRD0088,Shoes,4,6207.74,5,1188.68,New,Card
INV1006323,31-12-2023 22:29,STR041,PRD0011,Clothing,8,4711.16,5,554.33,Returning,Digital
INV1006324,30-04-2025 19:56,STR020,PRD0033,Clothing,3,2066.12,0,953.75,New,Card
INV1006325,22-04-2025 02:52,STR036,PRD0058,Accessories,1,2811.3,0,1528.01,Returning,Cash
INV1006326,28-07-2025 04:56,STR034,PRD0114,Shoes,2,4259.65,0,486.22,New,Digital
INV1006327,28-09-2025 01:37,STR006,PRD0050,Accessories,5,3426.32,0,792.59,Returning,Card
INV1006328,06-06-2024 07:48,STR050,PRD0086,Shoes,2,5960.94,5,419.55,Returning,Digital
INV1006329,03-11-2024 08:28,STR028,PRD0028,Clothing,10,4693.52,25,230.63,Returning,Cash
INV1006330,30-01-2025 07:29,STR031,PRD0071,Accessories,3,4020.41,20,479.05,Returning,Digital
INV1006331,01-02-2025 19:02,STR008,PRD0082,Shoes,4,5669.64,0,519.25,Returning,Card
INV1006332,27-10-2025 20:10,STR044,PRD0045,Accessories,5,943.36,5,261.1,Returning,Digital
INV1006333,30-03-2025 18:41,STR035,PRD0076,Accessories,6,6424.03,20,855.46,Returning,Digital
INV1006334,14-11-2025 20:49,STR013,PRD0029,Clothing,3,3605.91,0,1716.8,New,Card
INV1006335,28-02-2024 19:07,STR049,PRD0063,Accessories,3,9253.35,10,1371.34,Returning,Digital
INV1006336,18-04-2025 22:44,STR040,PRD0108,Shoes,3,6161.5,25,1107.52,New,Digital
INV1006337,24-10-2025 23:19,STR029,PRD0057,Accessories,2,4817.38,0,360.4,Returning,Card
INV1006338,04-05-2025 05:16,STR030,PRD0066,Accessories,3,7584.65,0,1814.01,New,Cash
INV1006339,28-12-2023 06:48,STR046,PRD0036,Clothing,4,3977.84,10,1351.43,Returning,Card
INV1006340,24-06-2024 23:21,STR047,PRD0070,Accessories,3,7541.07,10,600.08,New,Digital
INV1006341,01-05-2024 06:40,STR050,PRD0066,Accessories,3,8003.58,5,1747.56,Returning,Card
INV1006342,05-10-2025 23:07,STR017,PRD0079,Accessories,6,2038.12,20,602.15,Returning,Card
INV1006343,25-06-2024 06:17,STR036,PRD0067,Accessories,4,1039.05,30,635.69,Returning,Digital
INV1006344,16-05-2024 00:22,STR013,PRD0096,Shoes,2,7191.46,0,821.26,Returning,Card
INV1006345,21-01-2024 05:49,STR039,PRD0082,Shoes,4,2954.38,5,548.05,New,Card
INV1006346,09-10-2024 01:22,STR023,PRD0079,Accessories,3,5941.11,0,620.58,Returning,Cash
INV1006347,09-05-2024 18:30,STR034,PRD0106,Shoes,2,6210.45,5,1351.35,New,Digital
INV1006348,08-09-2024 00:28,STR029,PRD0004,Clothing,2,660.16,0,539.8,Returning,Cash
INV1006349,02-07-2024 01:06,STR009,PRD0112,Shoes,1,1889.91,0,577.74,Returning,Digital
INV1006350,18-01-2025 08:21,STR047,PRD0005,Clothing,5,2407.29,0,1753.27,New,Cash
INV1006351,08-12-2024 05:36,STR004,PRD0057,Accessories,5,755.9,5,480.46,Returning,Digital
INV1006352,08-08-2024 04:53,STR047,PRD0017,Clothing,2,4925.03,5,575.96,New,Cash
INV1006353,11-06-2025 23:34,STR042,PRD0099,Shoes,3,1316.62,20,2082.2,Returning,Card
INV1006354,16-06-2025 01:31,STR046,PRD0093,Shoes,2,4201.53,0,1810.74,Returning,Card
INV1006355,01-02-2025 19:55,STR006,PRD0047,Accessories,4,5633.6,5,325.58,Returning,Cash
INV1006356,05-01-2025 07:36,STR042,PRD0060,Accessories,1,956.38,0,776.32,Returning,Digital
INV1006357,05-01-2024 00:21,STR032,PRD0091,Shoes,4,6448.67,15,343.96,Returning,Digital
INV1006358,28-05-2025 08:06,STR003,PRD0104,Shoes,3,1196.54,20,1300.02,Returning,Card
INV1006359,29-08-2025 21:51,STR014,PRD0076,Accessories,3,1098.22,20,729.64,Returning,Digital
INV1006360,13-03-2024 05:35,STR013,PRD0058,Accessories,4,9858.38,20,1439.92,Returning,Digital
INV1006361,12-11-2025 05:38,STR010,PRD0051,Accessories,5,6948.47,20,882.9,Returning,Cash
INV1006362,14-07-2024 21:49,STR015,PRD0050,Accessories,3,1600.05,30,947.19,Returning,Digital
INV1006363,17-04-2025 18:45,STR002,PRD0019,Clothing,6,3671.84,30,1638.26,New,Cash
INV1006364,29-01-2024 21:27,STR026,PRD0089,Shoes,2,4549.16,0,254.16,Returning,Cash
INV1006365,16-05-2025 07:49,STR047,PRD0037,Clothing,4,2509.79,20,1956.42,Returning,Card
INV1006366,26-06-2024 02:47,STR008,PRD0078,Accessories,3,5350.97,10,984.95,New,Digital
INV1006367,02-03-2025 22:59,STR011,PRD0083,Shoes,2,6288.45,10,1268.23,Returning,Card
INV1006368,29-10-2024 04:59,STR024,PRD0041,Accessories,5,3070.46,15,1312.92,Returning,Cash
INV1006369,22-03-2025 18:30,STR008,PRD0026,Clothing,3,2394.57,0,838.35,Returning,Card
INV1006370,18-03-2025 07:15,STR018,PRD0087,Shoes,4,1557.07,20,2147.01,Returning,Card
INV1006371,20-11-2023 22:33,STR049,PRD0046,Accessories,7,7474.56,20,583.18,Returning,Cash
INV1006372,09-05-2024 08:05,STR032,PRD0111,Shoes,3,3462.09,5,1740.15,Returning,Card
INV1006373,22-03-2024 20:38,STR029,PRD0019,Clothing,3,1650.67,25,1489.83,Returning,Card
INV1006374,05-05-2024 08:36,STR019,PRD0084,Shoes,1,7190.92,5,2092.4,Returning,Digital
INV1006375,11-01-2024 20:18,STR023,PRD0092,Shoes,2,6607.32,20,1226.89,Returning,Card
INV1006376,25-12-2023 18:53,STR046,PRD0078,Accessories,9,4880.02,10,1142.45,Returning,Card
INV1006377,28-03-2024 22:05,STR009,PRD0055,Accessories,1,8415.3,0,1547.01,New,Digital
INV1006378,13-12-2023 22:22,STR037,PRD0081,Shoes,3,5118.21,5,1046.98,Returning,Card
INV1006379,04-12-2023 00:28,STR045,PRD0042,Accessories,3,7907.15,0,174.6,Returning,Digital
